,nickname,rating,title,voice,author,review,created,publish
3533,walkahead,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,"경륜에서 우러나온 강부자님의 내레이션은 마치 제가 아다다의 물가, 그 마지막을 눈 앞에서 보는듯 합니다. 감사합니다.",2018.12.31,커뮤니케이션북스
3534,Snail37,80,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,역시 안정적인 목소리로 편안하게 할머니의 옛날얘기 듣는것같아 좋으네요 ^^,2018.12.31,커뮤니케이션북스
3535,레드퀸,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,어머니가 읽어주는 따뜻한 느낌이네요,2018.12.31,커뮤니케이션북스
3536,덴마크버터,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,할머니가 읽어주는 책같은 느낌이에요. 따듯하고 힘이있는. 잘 듣고갑니다 :),2018.12.31,커뮤니케이션북스
3537,거품안넘치게따라줘,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,캬,2018.12.31,커뮤니케이션북스
3538,마음마을,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,목소리가 따뜻하고 좋아요. 귀에 쏙쏙 들어오네요. 우리 대표문학 작품을 이렇게 명배우님의 목소리로 들려주시니 너무 좋아요.,2018.12.31,커뮤니케이션북스
3539,훙래이이이,60,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,목소리 좋네요,2018.12.31,커뮤니케이션북스
3540,극복가능,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,"라인업이 진짜 으마으마하네요
책은 집중 잘 못하는데 오디오북은 부담없이 듣게되네요",2018.12.31,커뮤니케이션북스
3541,지폐몇장,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,목소리 좋으심,2018.12.31,커뮤니케이션북스
3542,에드몽월즈,80,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,너무 잘들었습니다~ 고마워요~,2018.12.31,커뮤니케이션북스
3543,라윤이엄마,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,너무 좋아요~~ 듣기 편하네요^^,2018.12.31,커뮤니케이션북스
3544,항결이,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,선리뷰 후감상합니다! 편안하게 들을수 있어 좋을것 같아요!,2018.12.31,커뮤니케이션북스
3545,민나도로보데쓰,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,"세월의 연륜이 묻어나네요
작품속으로 이끌려 들어가네요",2018.12.31,커뮤니케이션북스
3546,탄샨음료,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,실제 연극을 보는듯한 기분이였어요,2018.12.31,커뮤니케이션북스
3547,최가오리,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,자꾸만 끌리는 목소리네요,2018.12.31,커뮤니케이션북스
3548,tae123,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,듣고 싶어서 선리뷰 달아요,2018.12.31,커뮤니케이션북스
3549,laonb1228,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,연극을 보는듯 너무 좋습니다,2018.12.31,커뮤니케이션북스
3550,꽃근,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,몰입이 잘 되었어요! 편안하고도 애절한 목소리로 잘 들었습니다!,2018.12.31,커뮤니케이션북스
3551,꺼토미히라,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,너무 좋습니다,2018.12.31,커뮤니케이션북스
3552,hull,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,좋타,2018.12.31,커뮤니케이션북스
3553,CHA바셀,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,너무좋아요,2018.12.31,커뮤니케이션북스
3554,미리내꿈,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,연극을 보는듯한 멋진 소리책이에요^^,2018.12.31,커뮤니케이션북스
3555,Rosaparks,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,굿규,2018.12.31,커뮤니케이션북스
3556,hwtteic,60,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,소설로 읽던걸 다른 컨테츠로 접하니 새롭네요,2018.12.31,커뮤니케이션북스
3557,flowerboy,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,역시 선생님은 클라스가 다르십니다,2018.12.31,커뮤니케이션북스
3558,부회장,80,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,내용이 질적으로 틀리네요. 완전 강추 합니다,2018.12.31,커뮤니케이션북스
3559,설화요,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,발성이 좋으시네요,2018.12.31,커뮤니케이션북스
3560,권이삭,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,발성이 다르시네요,2018.12.31,커뮤니케이션북스
3561,별안간에,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,연기인생 55여년처럼 강부자님의 목소리에서 단단하고 편안함이 마음 속 깊이 전해집니다. 언제나 응원합니다,2018.12.31,커뮤니케이션북스
3562,rlaehgudgo,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,잘듣고갑니다 목소리가 몰입이잘되네욤,2018.12.31,커뮤니케이션북스
3563,주야파파,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,목소리가 넘 편안하셔요...,2018.12.29,커뮤니케이션북스
3564,탄팥빵,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,강부자 선생님의 낭독으로 들으니 좋네요. 결말에서 선생님의 목소리가 미세하게 떨려오니 제 마음에도 슬픔이 차오릅니다. 덩달아 신혜수씨가 연기했던 아다다의 모습도 떠오르네요.,2018.12.28,커뮤니케이션북스
3565,소나무74,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,강부자선생님의 낭독은 감동입니다.아다다의 죽음을 가슴아프고 애절하게 아직도 눈에 선하게 그려지네요.,2018.12.28,커뮤니케이션북스
3566,재흠이네,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,감동,2018.12.27,커뮤니케이션북스
3567,뿜뿜,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,소설을 너무 재밋게들었습니다 감사합니다,2018.12.27,커뮤니케이션북스
3568,eunnicho,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,연륜이 느껴집니다.소설과 배우님 목소리가 너무 잘 어울이에요.,2018.12.26,커뮤니케이션북스
3569,숑가니가니,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,아다다의 사랑을 지키고자하는 마음이 얼마나 큰지 느꼈습니다. 역시 대배우 강부자님의 좋은연기 잘들었습니다.,2018.12.26,커뮤니케이션북스
3570,jinoyunu,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,강부자 배우님 낭독 좋습니다,2018.12.26,커뮤니케이션북스
3571,한결0430,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,역시 부자님. 목소리에서 몰입감이 장난이 아니네요,2018.12.24,커뮤니케이션북스
3572,레드크림,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,진짜 오디오북 사고 싶다 고민중,2018.12.24,커뮤니케이션북스
3573,신조이,80,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,감정이입이 잘됩니다~~,2018.12.24,커뮤니케이션북스
3574,립스,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,배우들의 목소리로 듣는 명작소설 귀가 즐겁네요!!!,2018.12.22,커뮤니케이션북스
3575,갠트리,80,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,추천합니다,2018.12.22,커뮤니케이션북스
3576,풀님,40,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,목소리도 좋고 집중도 너무 잘 되어서 좋아요,2018.12.22,커뮤니케이션북스
3577,스댕그릇,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,잘듣겠습니다,2018.12.21,커뮤니케이션북스
3578,깨달음의기쁨,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,기대됩니다,2018.12.21,커뮤니케이션북스
3579,가을도깨비,80,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,강부자 선생님의 목소리와 잘 어울릴거 같습니다! 집중되서 들을수 있게 되네요,2018.12.21,커뮤니케이션북스
3580,miltaiji,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,발음과 전달력이 좋아요~ 역시 강부자 선생님!,2018.12.21,커뮤니케이션북스
3581,컴퓨짱,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,아주 좋아여,2018.12.21,커뮤니케이션북스
3582,chach365,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,생생하게 전달이 되니 더 집중해서 듣게되요,2018.12.21,커뮤니케이션북스
3583,노통보고파,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,너무 반갑네요 감사해요,2018.12.21,커뮤니케이션북스
3584,땡땡땡,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,지인에게 추천받았어요 우리 문학을 절절한 연기를 통해 듣게 되어서 좋네요,2018.12.20,커뮤니케이션북스
3585,우주먼지구인사,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,강부자선생님 최고!,2018.12.20,커뮤니케이션북스
3586,hahakc,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,참 좋습니다.,2018.12.20,커뮤니케이션북스
3587,아화,80,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,연륜이 묻어나는 목소리 연기 때문에 더 몰입해 듣게 되네요.,2018.12.20,커뮤니케이션북스
3588,레이서,80,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,목소리가 좋아요...ㅎㅎ,2018.12.20,커뮤니케이션북스
3589,화이퍼,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,눈물 나도록 감사드려요^^,2018.12.20,커뮤니케이션북스
3590,은명06,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,좋아요,2018.12.20,커뮤니케이션북스
3591,숨쉬듯가볍게지대넚얕,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,명불허전^^,2018.12.20,커뮤니케이션북스
3592,hannury,80,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,언제들어도 구수합니다,2018.12.20,커뮤니케이션북스
3593,리엘리,80,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,목소리가 너무  좋아요,2018.12.20,커뮤니케이션북스
3594,단전,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,책을 읽는게 아니라 아다다에 감정이입하여 울먹이는 목소리에 저절로 내용에 빠져드네요~,2018.12.20,커뮤니케이션북스
3595,kcs6969,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,구수한 목소리로 들려주시니 믿음이 갑니다,2018.12.20,커뮤니케이션북스
3596,euphrasia7,80,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,광고만 들었는데도 몰입감이 좋더라구요 정확한 발음에 연기까지 더해지니 더 집중이되는것같아요,2018.12.20,커뮤니케이션북스
3597,대나무숲백리길,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,팟빵광고에서 강부자님의 낭독을듣고  넘넘 좋았답니다!꼭 모든님것  청취할께요,2018.12.20,커뮤니케이션북스
3598,MLXGNJ,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,좋아요 ㅎㅎㅎㅎ,2018.12.20,커뮤니케이션북스
3599,츄키,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,강부자님 목소리 넘 좋아요,2018.12.20,커뮤니케이션북스
3600,봄하봄봄봄,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,문학을 오디오로 들으니 새롭네요. 강부자님 목소리로 들으니 더 감정이입이 되네요..,2018.12.20,커뮤니케이션북스
3601,사람답게살이,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,눈물나요..,2018.12.19,커뮤니케이션북스
3602,로브루치91,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,,2018.12.19,커뮤니케이션북스
3603,하얀별님요,100,강부자가 읽는 계용묵의 백치 아다다,강부자,계용묵,"너무 알차고 좋아요!!!! >,.<",2018.12.17,커뮤니케이션북스
3604,발자국,100,문성근이 읽는 박태원의 소설가 구보 씨의 일일,문성근,박태원,문성근님의 목소리엔 묘한 매력이 있어요.,2019.01.01,커뮤니케이션북스
3605,아카마라,100,문성근이 읽는 박태원의 소설가 구보 씨의 일일,문성근,박태원,응원합니다,2018.12.31,커뮤니케이션북스
3606,절호의찬스엽,100,문성근이 읽는 박태원의 소설가 구보 씨의 일일,문성근,박태원,항상 응원합니다,2018.12.31,커뮤니케이션북스
3607,LUCERE,80,문성근이 읽는 박태원의 소설가 구보 씨의 일일,문성근,박태원,잘듣고 가여,2018.12.31,커뮤니케이션북스
3608,소영승환,80,문성근이 읽는 박태원의 소설가 구보 씨의 일일,문성근,박태원,귀호강 합니다,2018.12.31,커뮤니케이션북스
3609,덕천가강11,100,문성근이 읽는 박태원의 소설가 구보 씨의 일일,문성근,박태원,오디오북! 기대됩니다~^^,2018.12.31,커뮤니케이션북스
3610,Springfield ,100,문성근이 읽는 박태원의 소설가 구보 씨의 일일,문성근,박태원,너무 좋네요^^,2018.12.31,커뮤니케이션북스
3611,help119,60,문성근이 읽는 박태원의 소설가 구보 씨의 일일,문성근,박태원,목소리가 좋네여~,2018.12.31,커뮤니케이션북스
3612,바비네진영,100,문성근이 읽는 박태원의 소설가 구보 씨의 일일,문성근,박태원,좋아요 환상궁합,2018.12.31,커뮤니케이션북스
3613,노란토마토,100,문성근이 읽는 박태원의 소설가 구보 씨의 일일,문성근,박태원,왠지 잘 어울릴듯한 매치네요 ㅎㅎ,2018.12.31,커뮤니케이션북스
3614,쿠라짱,100,문성근이 읽는 박태원의 소설가 구보 씨의 일일,문성근,박태원,좋은 배우 좋은 소설,2018.12.31,커뮤니케이션북스
3615,레드퀸,100,문성근이 읽는 박태원의 소설가 구보 씨의 일일,문성근,박태원,"문성우 문배우 모두 어울리세요
믿고 듣습니다^^",2018.12.31,커뮤니케이션북스
